tconst,primaryTitle,Actual,Predicted
tt13275406,"9,75",6.4,6.3842000000000265
tt14176094,Drushyam 2,8.1,7.62640000000002
tt1093906,The Rig,3.2,4.501200000000002
tt1969062,Infinitely Polar Bear,6.9,6.396400000000004
tt0346156,Sky Captain and the World of Tomorrow,6.1,6.134799999999996
tt0273718,Commissar Shakespeare,5.8,6.050599999999989
tt6378710,Villains,6.2,5.685999999999993
tt2106651,Spectral,6.3,6.317199999999994
tt2909124,Blood Widow,3.0,3.008399999999995
tt5975354,Baby Bump(s),5.1,5.582999999999994
tt3993894,Queen of Earth,6.2,5.9529999999999985
tt0304262,The Happiness of the Katakuris,6.9,6.121200000000007
tt14209916,Cocaine Bear,5.9,5.933600000000006
tt6769508,Steel Rain,7.1,7.094000000000011
tt1990314,Robot & Frank,7.0,6.652399999999995
tt0284478,Charlotte Sometimes,6.3,5.933000000000023
tt10927554,Klovn the Final,6.6,6.728800000000005
tt2709768,The Secret Life of Pets,6.5,6.753000000000009
tt0487156,In Her Line of Fire,3.7,3.568000000000007
tt13557082,Mahaveeryar,6.1,6.858400000000008
tt0211933,Awake,6.5,6.796599999999999
tt4428814,The Measure of a Man,6.8,6.800400000000009
tt8769848,The Tomorrow Man,5.9,6.374800000000005
tt7914416,One Cut of the Dead,7.6,7.604200000000001
tt8303612,Adithya Varma,6.2,6.8561999999999905
tt7888964,Nobody,7.4,7.02019999999999
tt4337690,90 Minutes in Heaven,4.9,5.880400000000005
tt1545759,Point Blank,6.8,6.772399999999994
tt3486080,Lancaster Skies,4.4,2.6446000000000107
tt3958014,Scarlet Innocence,5.9,5.493599999999995
tt3257072,Fish & Cat,7.1,6.9261999999999775
tt0978762,Mary and Max,8.1,8.074799999999973
tt0981042,Like Dandelion Dust,7.0,6.6435999999999895
tt1832381,Detective K: Secret of Virtuous Widow,6.2,6.127599999999989
tt4737600,The Rocket List,4.4,5.214799999999997
tt2400002,The Last Match,6.7,6.499599999999965
tt1634122,Johnny English Reborn,6.3,6.560399999999989
tt1919174,Time of My Life,7.2,6.971400000000003
tt0490234,A Secret,6.8,6.151599999999997
tt2304426,The Selfish Giant,7.3,6.644400000000005
tt1389098,Mapplethorpe,6.2,5.977600000000001
tt1172233,Whip It,6.9,6.4867999999999935
tt0291341,Mean Machine,6.4,6.065600000000002
tt14137416,Kidnapped: The Abduction of Edgardo Mortara,7.0,6.690999999999997
tt1234541,The Butterfly Effect 3: Revelations,5.6,5.720600000000019
tt5687814,Golden Exits,5.7,5.947400000000012
tt18626656,Lie with Me,7.6,6.382599999999988
tt6411984,Barbara,6.0,5.934200000000007
tt16427718,All Hail,5.6,6.300800000000004
tt6366854,Check Store Next Door,7.8,6.948799999999997
tt11497716,The Legend,5.0,6.237399999999994
tt0255798,The Animal,4.8,4.926999999999991
tt6284256,Knuckleball,5.7,4.792799999999997
tt2639344,Love Is Strange,6.7,6.602399999999987
tt0240149,The Girl from Paris,6.6,6.119000000000008
tt1262413,Offspring,4.9,4.3772
tt8269248,Vakeel Saab,6.9,6.707000000000004
tt19887550,Good Grief,6.4,6.318200000000001
tt3503406,The Whole Truth,6.2,6.140599999999986
tt0383694,Vera Drake,7.6,7.156400000000024
tt0374345,The Memory of a Killer,7.2,6.613799999999992
tt5608972,Bir Baba Hindu,2.6,5.379799999999998
tt0477392,Broken Bridges,5.9,6.293400000000005
tt1753693,Detour,5.2,4.5798000000000005
tt2268433,End of a Gun,3.6,4.1575999999999915
tt0245844,The Count of Monte Cristo,7.7,6.885200000000013
tt1945062,About Cherry,4.8,6.1053999999999995
tt7296782,Minuscule - Mandibles from Far Away,6.8,6.714200000000012
tt2980554,The Girl in the Book,6.1,5.960199999999981
tt7485048,Super 30,7.9,6.965799999999994
tt7335796,Behind You,4.2,4.13840000000001
tt1720616,Friends with Kids,6.1,6.349199999999996
tt0378262,Little Longnose,6.7,6.017599999999995
tt3910736,Gun Shy,4.1,4.061999999999996
tt0477323,It Doesn't Hurt Me,6.7,6.779399999999995
tt0386588,Hitch,6.6,6.5383999999999975
tt1511329,Bo,6.1,6.523800000000001
tt1043860,Newcastle,6.0,5.920599999999998
tt9082020,Cold Blood,4.7,5.436999999999995
tt0297037,Brown Sugar,6.5,6.646600000000002
tt2578608,Krampus: The Christmas Devil,1.6,2.5930000000000035
tt0819755,Babysitter Wanted,5.4,5.066400000000005
tt19758012,Chile '76,6.7,6.58539999999998
tt9598172,Saving Leningrad,5.5,5.4522000000000075
tt1538819,Dragon Trap,6.5,6.921600000000001
tt11826450,Lady of the Manor,5.3,5.583000000000013
tt2057920,It Watches,3.7,3.6516
tt6444140,Time Share,5.9,6.037200000000006
tt0962726,High School Musical 3: Senior Year,5.0,5.759599999999999
tt0231402,Crocodile Dundee in Los Angeles,4.8,5.0720000000000045
tt0245046,Charlotte Gray,6.4,6.40560000000001
tt10643926,The Storied Life of A.J. Fikry,6.5,6.514399999999984
tt12747570,Diary,7.3,7.4122000000000146
tt0314009,Durval Records,7.0,7.107599999999967
tt0338427,Shopgirl,6.3,6.365599999999986
tt7897330,Deadly Illusions,3.8,5.555599999999997
tt1293847,xXx: Return of Xander Cage,5.2,5.870399999999994
tt1730697,Hollywoo,5.1,5.391199999999991
tt14376344,Cha Cha Real Smooth,7.3,7.011999999999991
tt0881934,The Killing of John Lennon,6.1,6.067799999999962
tt1353033,Manjadikuru,8.2,5.953600000000003
tt6851410,The Judgement,7.3,7.229000000000022
tt12818328,Hundreds of Beavers,7.8,7.600000000000043
tt1327035,Dev.D,7.9,7.7726
tt0388973,The Girl from Monday,5.3,5.287999999999996
tt10283270,Detective vs. Sleuths,6.2,5.903999999999996
tt14923008,Shattered,5.0,5.566799999999988
tt1244093,Hisss,2.9,4.475999999999993
tt0361399,Blast,4.7,4.59339999999999
tt0338706,Alexandra's Project,6.5,6.505599999999997
tt6471264,Suck Me Shakespeer 3,5.4,6.140800000000003
tt9105014,Notebook,7.0,6.5474000000000006
tt2452042,The Peanuts Movie,7.0,6.721199999999999
tt1534085,Beyond the Black Rainbow,5.9,6.055599999999991
tt9834506,Post Mortem,5.5,5.759600000000002
tt0455782,The Hunting Party,6.8,6.505999999999993
tt3132714,Marie's Story,7.5,6.652599999999997
tt4692234,Arabian Nights: Volume 2 - The Desolate One,7.1,6.697000000000029
tt2321421,Mee Shivajiraje Bhosale Boltoy,8.0,6.486600000000009
tt9315438,Yajamana,6.1,6.287399999999997
tt0431265,Metamorphosis,3.6,3.6951999999999843
tt3569788,Naan Sigappu Manithan,6.5,6.4734000000000025
tt6684714,Acts of Violence,5.3,4.4133999999999975
tt0286106,Signs,6.8,6.683799999999997
tt0951335,The New Daughter,5.3,5.6707999999999865
tt0179626,15 Minutes,6.1,5.669600000000009
tt1629295,I Am,6.7,7.208999999999993
tt0382625,The Da Vinci Code,6.6,7.06499999999999
tt4411584,The Secret: Dare to Dream,6.5,6.388799999999995
tt14013772,Elevator Game,4.2,4.6884
tt4624366,Monstrous,4.7,4.2037999999999975
tt3312180,The Last Man,3.7,3.7806000000000015
tt8305116,Ayka,7.1,7.144199999999954
tt0875609,Pokémon: Lucario and the Mystery of Mew,6.8,5.794600000000008
tt1094275,Under the Bombs,7.0,6.876000000000003
tt0271200,Soul Assassin,4.3,4.423400000000002
tt0758738,Chalk,6.1,6.000999999999983
tt2787096,Immanuel,6.7,6.768
tt3652616,Escape from Ensenada,3.7,4.81060000000001
tt2102496,Cabin Fever 3: Patient Zero,4.4,4.9502000000000015
tt10426916,Simply Black,6.4,5.909999999999997
tt0286261,All or Nothing,7.5,7.119000000000018
tt3631112,The Girl on the Train,6.5,6.082599999999999
tt4949112,Touch Me Not,5.6,5.713600000000008
tt0914797,Bottle Shock,6.8,6.665999999999998
tt0263334,Fasulye,7.2,6.358200000000005
tt2095649,Grace of Monaco,5.7,6.115000000000004
tt0483577,The Night Buffalo,4.7,6.250399999999997
tt2449638,Atomica,4.2,4.449000000000006
tt0828103,Taking Chances,4.4,4.73840000000001
tt6974888,Driven to Dance,4.9,4.9258000000000255
tt7048676,Talon Falls,4.4,4.223199999999994
tt2758904,Search Party,5.6,5.760599999999995
tt2626964,Catch Me Daddy,6.3,6.224000000000007
tt0434139,The Last Kiss,6.4,6.78400000000001
tt21853596,The Island,4.9,4.774199999999999
tt1516002,A Beginner's Guide to Endings,6.3,6.151399999999986
tt0246464,Big Trouble,6.4,5.8794000000000075
tt2461132,Happy New Year,5.0,5.803399999999999
tt26699538,Samajavaragamana,7.4,6.618199999999998
tt1345776,The Garden of Sinners: A Study in Murder - Part 2,7.5,6.6221999999999905
tt10556022,Unpregnant,6.5,6.123599999999994
tt0375878,Kaakha Kaakha,8.0,8.087799999999971
tt7534150,Our Happy Holiday,5.9,5.330600000000014
tt1838475,Tomorrow You're Gone,3.6,4.542399999999995
tt0409184,Russian Dolls,7.0,6.833800000000002
tt0381442,The Secret Adventures of Gustave Klopp,6.2,6.98499999999998
tt2988020,Aagadu,5.3,6.251199999999981
tt24083908,The Black Book,5.2,4.624999999999997
tt3739110,The Yellow Birds,5.8,6.123399999999986
tt1866249,The Sessions,7.2,7.1395999999999935
tt1056416,Sexy Killer: You'll Die for Her,5.6,4.991800000000002
tt2101507,The Patrol,4.3,4.804599999999996
tt4551314,Odd Job,6.4,6.286999999999997
tt0899128,100 Feet,5.4,5.283200000000007
tt2552498,Jack the Giant Killer,2.2,2.9056000000000024
tt1935914,The Last Days,6.1,5.880199999999986
tt1085507,The Square,6.7,5.9302000000000055
tt4372084,Blood Vow,3.9,3.720799999999998
tt1650537,Inkubus,3.8,3.6748000000000083
tt6628394,Bad Times at the El Royale,7.1,7.231000000000003
tt15521050,Love & Gelato,5.2,6.000399999999991
tt0848542,Arranged,7.3,6.371999999999997
tt2078768,The Silent War,6.2,6.546599999999983
tt2831404,Dr. Cabbie,6.0,5.698199999999998
tt1262420,Face,6.0,6.716400000000007
tt0446298,Civic Duty,6.2,5.583599999999997
tt4513678,Ghostbusters: Afterlife,7.0,6.754999999999991
tt2397531,Pit Stop,6.0,6.468999999999997
tt2717860,The Riot Club,6.0,6.22959999999999
tt12447796,Unwelcome,5.3,5.250199999999997
tt0960770,Holding Trevor,5.4,5.969600000000021
tt4683366,Ghayal Once Again,6.2,4.402999999999995
tt13460190,The Wannabes,6.2,5.9503999999999895
tt3379814,June,4.2,4.400200000000003
tt4435072,Liger,2.6,5.659400000000007
tt0997188,The Home of Dark Butterflies,6.8,5.990600000000001
tt1186803,An Empress and the Warriors,5.8,5.972800000000003
tt3053228,Day of the Dead: Bloodline,3.4,5.01900000000001
tt4817256,The Red Spider,5.9,5.7042000000000215
tt0884328,The Mist,7.1,6.821999999999994
tt8396128,Pataakha,7.2,7.379599999999988
tt0384793,Accepted,6.4,6.0016
tt11497402,V1 Murder Case,6.7,6.7238
tt1268809,Night of the Demons,4.7,4.0058
tt0976216,Straight Story,5.8,5.7302
tt8743032,The Silence of the Marsh,5.0,4.9012
tt2673212,The Best Years,4.8,4.349999999999994
tt0362039,A Small World,6.8,6.944000000000012
tt0401729,John Carter,6.6,6.898999999999995
tt1552211,The Last Days of American Crime,3.8,5.329400000000001
tt1403047,Aurora,6.5,6.153799999999997
tt6243140,Ravenous,5.8,5.819199999999998
tt0196811,Olga,6.5,6.5455999999999985
tt8620646,An Affair to Die For,4.8,4.924600000000003
tt0397892,Bolt,6.8,7.466199999999982
tt3279176,Suburban Gothic,5.5,5.399999999999989
tt8406866,S.P. Chauhan,4.9,5.404999999999999
tt8805486,El-Badlah,5.3,5.153199999999997
tt1041829,The Proposal,6.8,6.73560000000001
tt0324572,Winnie the Pooh: A Very Merry Pooh Year,6.6,6.498599999999998
tt0313250,Baltic Storm,4.0,3.986400000000001
tt7645780,The Wedding Guest,5.8,5.9339999999999975
tt0383028,"Synecdoche, New York",7.5,7.490600000000015
tt0294594,The Gathering,5.6,5.272399999999994
tt1053859,The Grudge 3,4.6,5.5125999999999955
tt4497338,Interrogation,4.9,5.5154
tt3296908,The Man with the Iron Heart,6.4,6.472999999999992
tt13669038,Women Talking,6.9,7.302799999999999
tt2072962,The Client,6.8,6.39459999999999
tt7662752,You Go to My Head,7.5,6.852199999999996
tt1704573,Bernie,6.8,7.267
tt0424774,The Adventures of Sharkboy and Lavagirl 3-D,3.7,5.609599999999997
tt0295743,Friday Night,6.7,6.222799999999981
tt1712187,The Ages of Love,5.9,5.551000000000005
tt0297821,We Can Be Heroes!,5.4,6.119599999999975
tt0329575,Seabiscuit,7.3,6.841599999999988
tt0361693,Happy Endings,6.3,6.673200000000004
tt1343727,Dredd,7.1,6.527399999999988
tt8061070,My Step Dad: The Hippie,5.2,5.557799999999997
tt0297132,Garcea si oltenii,5.9,5.371600000000002
tt0991346,Bhoothnath,6.4,6.377399999999993
tt3374816,Wild in Blue,3.8,4.124799999999997
tt2318268,Mantervention,4.7,5.0017999999999985
tt4332232,Fractured,6.5,5.951400000000014
tt1726589,Life Happens,5.6,5.970599999999999
tt1265598,In the Gray,6.5,6.647799999999996
tt8892064,No Hard Feelings,6.7,6.672799999999965
tt0419984,Mr. Woodcock,5.2,6.049399999999997
tt4607722,Blame,5.8,5.499999999999992
tt3486542,Mediterranea,6.6,6.578399999999988
tt5755238,Leo,7.0,5.796999999999987
tt3966942,The President,7.3,6.85619999999999
tt0263725,Me Without You,6.7,6.678799999999982
tt4088328,Jalaler Golpo,7.7,7.804200000000005
tt3157224,We Still Kill the Old Way,6.0,5.368999999999998
tt1309379,Sam,5.2,5.025400000000006
tt22188452,Haddi,5.6,6.514399999999994
tt10276482,Love Again,5.9,6.380600000000001
tt4685554,The Snow Queen 3: Fire and Ice,6.0,5.860600000000006
tt0236157,Disco Pigs,6.5,6.863399999999999
tt22036922,Mr. King,5.0,5.151399999999997
tt1929263,Heaven Is for Real,5.8,6.616399999999988
tt0380349,The Corsican File,5.8,5.812800000000003
tt0382295,Seven Dwarves,4.8,4.700200000000004
tt5861630,Minutes Past Midnight,4.9,4.884000000000006
tt10920190,Righteous Villains,3.4,4.295200000000001
tt11267076,Dayi: Bir Adamin Hikayesi,6.1,6.0181999999999825
tt0338751,The Aviator,7.5,7.799399999999995
tt5354160,Mirror Game,8.9,8.811000000000032
tt5761544,Kandahar,6.1,5.81039999999999
tt5151570,Mrs. Harris Goes to Paris,7.1,6.369799999999994
tt7666724,This Is Not Berlin,6.5,6.447400000000008
tt10617192,Once Upon a Lifetime,8.7,6.0160000000000045
tt0230030,Bedazzled,6.1,5.926800000000005
tt1847746,The German Doctor,6.7,6.441199999999995
tt4685428,1 Buck,5.2,4.901600000000003
tt0318025,Unknown Pleasures,6.8,6.8986
tt0206226,Psycho Beach Party,6.0,5.374800000000013
tt4796254,Late Shift,7.0,5.769399999999994
tt1667150,What Women Want,5.5,6.0135999999999985
tt1663655,Martyrs,4.0,5.917399999999994
tt12302540,Wicked,5.4,5.573200000000001
tt3914332,Dean,6.3,6.431000000000013
tt9081562,More Than Blue,6.1,6.050599999999966
tt18934038,Karungaapiyam,5.0,4.9970000000000026
tt0435679,Keith,7.4,7.398400000000004
tt3665498,Beyond the Sky,5.0,4.703200000000003
tt5147214,Headshot,6.3,6.164199999999989
tt11959018,Vengeance,3.8,2.5704000000000002
tt0488763,Shadowless Sword,6.4,6.066
tt6918220,The Shiny Shrimps,6.5,6.299800000000019
tt1934487,Zenne Dancer,7.1,6.186799999999992
tt0326664,Swimming Upstream,7.0,6.465599999999986
tt2120120,Pixels,5.6,5.684600000000003
tt18184012,Love Mocktail 2,7.4,7.774200000000003
tt0471725,Gympl,6.2,5.622999999999992
tt0877349,The Fish Fall in Love,6.9,6.840000000000042
tt0279783,Maids,7.1,7.278199999999998
tt0485851,The Air I Breathe,6.7,6.247200000000008
tt5634960,A Very Sordid Wedding,5.5,5.891599999999979
tt5316540,Close,5.7,5.730199999999999
tt5127398,Planet Single,6.8,6.21759999999999
tt0497316,Adrift in Manhattan,5.5,5.231800000000007
tt2824852,Deadly Virtues: Love.Honour.Obey.,4.8,4.493200000000007
tt0387564,Saw,7.6,6.613399999999998
tt16731908,A Brighter Tomorrow,6.7,6.123199999999997
tt8304276,Acid,5.9,5.901200000000002
tt5303442,In Like Flynn,5.1,4.562199999999997
tt14412366,A Day to Die,3.5,4.641800000000003
tt6980546,Bharath Ane Nenu,7.5,6.730399999999992
tt0368619,Brides,7.6,6.798799999999998
tt8846176,Concrete Cowboy,6.3,6.604400000000008
tt5829104,American Fright Fest,3.7,4.069199999999996
tt0461970,Invisible Waves,6.5,6.617400000000002
tt7645334,Landscape with Invisible Hand,6.0,6.118399999999995
tt4833824,Uppi 2,7.8,7.8864000000000045
tt1596346,Soul Surfer,7.0,6.58340000000001
tt14317880,Final Cut,6.4,5.713200000000005
tt0449306,Lucky: No Time for Love,4.6,5.885199999999994
tt1641401,Louder Than Words,6.0,6.0193999999999965
tt4156972,Opening Night,5.9,5.2039999999999935
tt6686700,Don't. Get. Out!,5.8,6.683800000000006
tt3731580,We Don't Belong Here,5.0,5.441399999999994
tt13145186,Olga,6.8,6.7134000000000045
tt2216240,A Hijacking,7.1,6.726800000000008
tt12246266,200 Meters,7.2,7.1533999999999915
tt0208874,The Contender,6.9,5.487399999999997
tt1229340,Anchorman 2: The Legend Continues,6.3,6.814599999999993
tt15334032,Raymond & Ray,6.2,6.66339999999999
tt8953768,Multiverse,4.7,4.7819999999999965
tt1947998,Dear God No!,3.9,3.9267999999999916
tt22488728,Love Today,8.0,7.0832000000000095
tt5862166,The Poison Rose,4.8,5.130799999999999
tt2404801,Kumki,7.1,6.20819999999999
tt1572491,The Last Circus,6.5,6.058000000000004
tt0499141,Isabella,7.1,6.981399999999999
tt2328745,Space Warriors,4.5,5.503399999999994
tt0426931,August Rush,7.4,6.979200000000003
tt12322986,Softie,7.1,6.792400000000005
tt2004279,The Adopted,6.7,6.751399999999994
tt10303430,Sightless,5.5,5.474600000000001
tt0208003,Big Momma's House,5.2,6.0358000000000045
tt6170954,Naam Shabana,6.2,7.12079999999999
tt0984130,Miao Miao,6.2,6.119999999999996
tt1261041,2:22,5.1,4.675200000000001
tt1536374,Hide Away,5.7,6.326000000000001
tt4362646,Golden Years,6.1,6.082199999999996
tt4667854,Siren,5.3,5.247800000000005
tt2180335,Just the Wind,6.5,6.425799999999989
tt1836808,Great Expectations,6.3,6.721199999999991
tt1976000,The Two Faces of January,6.2,6.587599999999984
tt1772250,The Hidden Face,7.3,7.141999999999993
tt6195094,Incident in a Ghostland,6.4,6.2443999999999935
tt4329800,Carte Blanche,6.9,6.7500000000000115
tt6850820,Peppermint,6.5,5.687400000000002
tt2516864,Smoorverliefd,4.9,4.6338000000000115
tt0364447,My Wife Is a Gangster 2,6.0,5.425800000000005
tt2266600,Hemlock Society,7.5,7.2941999999999965
tt5189894,68 Kill,6.0,5.918399999999993
tt3565264,Thegidi,7.6,7.318999999999997
tt8443704,Dear Ex,7.3,7.230000000000038
tt0256009,The Devil's Backbone,7.4,6.3054
tt0295578,Running Out of Time 2,5.8,5.6164
tt0426592,Superhero Movie,4.7,5.235999999999995
tt2560792,Skybound,4.1,4.192999999999991
tt11877386,Caravaggio's Shadow,6.5,5.819600000000005
tt1764198,Best Laid Plans,6.3,6.306200000000026
tt6451304,Have a Nice Day,6.4,6.183200000000001
tt0436331,Friends with Money,5.8,6.556399999999998
tt11056594,Rev,5.1,5.141399999999984
tt7440124,The Harbinger,3.7,3.789800000000001
tt15422224,Slotherhouse,4.6,4.139200000000001
tt2565752,The Devil's Path,6.6,4.523399999999993
tt1911662,Vehicle 19,4.9,5.010599999999996
tt7153488,Army of One,4.5,4.896
tt1587157,Yu-Gi-Oh! Bonds Beyond Time,6.3,6.178599999999993
tt1601792,Aa Naluguru,8.6,8.611999999999972
tt27219434,Mem Famous,7.1,6.969799999999999
tt9000388,Tottaa Pataaka Item Maal,6.3,6.669999999999987
tt0278522,Jodi No. 1,5.8,5.671399999999989
tt3530002,The Night Before,6.4,6.5928
tt13387604,Checkered Ninja 2,6.9,6.5368
tt1371117,Dear Mr. Gacy,6.4,5.900199999999999
tt0234570,Rat,5.9,5.658800000000013
tt3813310,Cop Car,6.3,6.315199999999993
tt0356154,Wolf Summer,5.9,5.7010000000000085
tt14813212,The Munsters,4.5,5.226799999999995
tt1431246,There's Always a Woman in Between,5.0,6.168200000000004
tt1741542,Les Lyonnais,6.9,6.345200000000011
tt2147365,Keith Lemon: The Film,2.6,5.012400000000005
tt1194612,Into Eternity: A Film for the Future,7.3,7.302200000000032
tt3758814,The Ice Road,5.6,5.882599999999996
tt1253863,300: Rise of an Empire,6.2,6.840800000000016
tt2281345,A Magnificent Haunting,6.6,6.604600000000007
tt3429298,The Class 3,1.9,2.3666
tt3177332,Horror Story,4.2,4.641200000000003
tt0475276,United 93,7.6,7.280000000000001
tt3642618,Life Eternal,7.2,6.817400000000019
tt3038708,Iron Sky: The Coming Race,5.0,5.533799999999999
tt6349210,Heroes of the Golden Masks,6.3,5.393400000000001
tt13929998,On a Wing and a Prayer,5.5,6.119199999999996
tt1821593,Bullhead,7.3,6.7471999999999985
tt5690142,Mom,7.2,7.124000000000002
tt1139328,The Ghost Writer,7.2,6.455799999999993
tt2006721,Divorce Invitation,4.5,5.655999999999996
tt3141912,Gun Woman,4.8,4.806000000000001
tt0424095,Flushed Away,6.6,6.4675999999999965
tt1808240,As Luck Would Have It,6.1,6.339600000000007
tt24485052,Sirf Ek Bandaa Kaafi Hai,8.0,6.3733999999999895
tt3375286,Bunny the Killer Thing,4.3,4.2389999999999946
tt3026488,Alone in Berlin,6.5,6.658799999999994
tt28076784,No More Bets,6.7,6.399599999999976
tt0265713,"Scotland, Pa.",6.6,6.542199999999988
tt0437954,Virgin Territory,4.7,5.087399999999996
tt8371236,Playing God,5.2,5.288799999999985
tt0386342,Brothers,7.5,7.240800000000019
tt0228687,Little Otik,7.3,7.1452000000000195
tt3360038,Speed Walking,6.7,6.696999999999994
tt1781812,Exit Humanity,5.2,4.760199999999996
tt0286751,Pulse,6.5,6.691399999999998
tt5498354,Horizon Line,4.8,5.689799999999999
tt0940723,Linkeroever,5.9,5.902199999999992
tt4864624,Hollow in the Land,5.6,4.723000000000001
tt14462452,Deliver Us,4.8,4.469000000000001
tt0345061,Code 46,6.1,6.32739999999999
tt13204490,Petite Maman,7.4,7.240800000000012
tt5178278,Vedalam,6.3,6.282999999999998
tt0225824,Football Rules Ok,6.2,5.054799999999994
tt4632440,The Dancer,6.5,6.327599999999996
tt0795434,Namastey London,7.1,6.893600000000002
tt3013610,Mia madre,6.8,6.725600000000011
tt9191844,Fear Pharm,4.5,3.9708
tt28857146,Sapta Sagaradaache Ello: Side B,8.0,6.522400000000014
tt0338013,Eternal Sunshine of the Spotless Mind,8.3,7.583599999999992
tt0210358,Things You Can Tell Just by Looking at Her,6.4,6.749999999999978
tt8098480,The Refuge,3.1,3.624000000000003
tt0296915,Valentin,7.5,6.728799999999995
tt5113086,Little Dead Rotting Hood,3.7,3.0957999999999997
tt0391483,Take Out,7.1,7.104599999999988
tt5668054,Generational Sins,5.7,5.509199999999998
tt15567974,Manucharitra,6.0,5.917
tt1179071,The Orphan Killer,3.8,3.7863999999999773
tt1251743,Salvation Boulevard,5.3,5.970000000000001
tt1092634,Shanghai,6.3,6.647399999999983
tt6198946,The Hole in the Ground,5.6,5.988999999999996
tt11263022,The Seventh Day,4.5,5.579600000000003
tt6671244,Wij,5.6,5.721799999999984
tt1194417,Casino Jack,6.2,6.246799999999984
tt1179773,Summer Days with Coo,7.4,6.709800000000013
tt0380689,Untold Scandal,6.9,6.652599999999996
tt0485976,Rob-B-Hood,6.6,6.512999999999983
tt6263618,In the Aisles,6.9,6.960600000000008
tt13648228,How It Ends,5.3,6.005599999999994
tt1468381,Undocumented,5.8,4.917000000000002
tt6285672,Breaking & Exiting,5.6,5.7974000000000006
tt4906164,Mercy Christmas,5.3,5.0534
tt0250310,Corky Romano,4.7,5.255399999999996
tt0348853,Nathalie...,6.3,6.627199999999993
tt0192071,Get Over It,5.7,5.2767999999999935
tt0337741,Something's Gotta Give,6.7,7.185199999999991
tt0243554,When Strangers Appear,6.3,6.035600000000007
tt6556552,Momo,5.1,5.898800000000009
tt3082898,Kickboxer: Vengeance,4.9,5.2627999999999995
tt14369276,My Father's Violin,6.4,6.319599999999999
tt8290476,Blank,4.6,4.656600000000004
tt2551894,26 Years,6.3,6.145399999999996
tt0242423,"Dude, Where's My Car?",5.5,5.535799999999998
tt3917318,Alleycats,4.8,4.369000000000003
tt3335048,Silent Heart,7.1,7.0138
tt9108892,Harami,7.4,6.293799999999979
tt7647198,Love and Shukla,7.3,7.160400000000026
tt5912454,Blue Jay,7.3,6.7979999999999885
tt7435316,The Glorias,6.0,6.704200000000004
tt6792282,A Twelve-Year Night,7.5,7.226800000000009
tt1379222,The Double Hour,6.6,6.215999999999997
tt6675244,Transit,6.9,6.183399999999998
tt1648190,The Dark Tower,5.6,7.111000000000012
tt11448138,Ivanna,5.7,4.746399999999999
tt1421036,Goa,6.6,5.661599999999995
tt2070604,April Apocalypse,4.9,5.194599999999985
tt6335734,"The Night Is Short, Walk on Girl",7.5,5.374200000000001
tt0906083,St. George Shoots the Dragon,6.4,6.859399999999995
tt13680520,9 Bullets,4.1,4.693000000000003
tt1550312,Café de Flore,7.3,7.157799999999993
tt8323668,Jerry and Marge Go Large,6.9,6.755599999999998
tt1132474,Chiko,6.8,6.190599999999997
tt1355644,Passengers,7.0,6.964400000000002
tt0893509,Blonde and Blonder,2.8,4.388200000000005
tt11815960,Superdeep,4.9,5.330600000000003
tt1117386,A Fork in the Road,5.9,6.292199999999978
tt4428728,The Crew,6.3,5.814999999999994
tt7304802,The Legacy of the Bones,6.4,6.241399999999996
tt11084896,Spirit Untamed,5.5,5.933800000000003
tt4863784,I Promise You Anarchy,6.3,6.2222000000000195
tt0189192,Just Visiting,5.7,5.532599999999997
tt1620719,Dabangg,6.2,5.9192000000000045
tt6955298,The Vanished,6.6,6.108199999999998
tt1231587,Hot Tub Time Machine,6.4,6.128599999999999
tt1691452,You Can't Kill Stephen King,3.8,3.9723999999999893
tt0960731,Bedtime Stories,6.0,5.868000000000008
tt11469110,The Trouble with Nature,6.9,6.782600000000044
tt4955566,Almost Friends,5.8,6.315200000000017
tt15163636,Veeran,6.0,5.847800000000009
tt2309260,The Gallows,4.2,4.178000000000011
tt2191701,Grown Ups 2,5.4,5.906799999999993
tt3894404,The Faith of Anna Waters,3.8,5.006599999999997
tt2302755,Olympus Has Fallen,6.5,6.587200000000001
tt0818165,The Alphabet Killer,5.2,4.779200000000002
tt10886166,365 Days,3.3,4.000599999999991
tt13545522,Chatrapathi,3.9,6.203599999999994
tt5126922,The Pirates of Somalia,6.7,6.583400000000008
tt2363219,The Rotterdam Bombing,4.1,5.746399999999993
tt0459387,The Great Ecstasy of Robert Carmichael,5.0,5.106599999999993
tt2359810,Raanjhanaa,7.6,7.288400000000001
tt1196204,Cemetery Junction,6.8,6.995399999999991
tt2049543,Synchronicity,5.5,6.108800000000011
tt4576612,Comment c'est loin,6.9,6.518399999999987
tt0494724,1 Litre of Tears,7.8,7.446000000000017
tt0387596,Silmido,7.0,6.861199999999998
tt0207201,What Women Want,6.4,5.8787999999999965
tt14315584,Operation Hyacinth,6.8,6.194799999999992
tt10537660,Do You Do You Saint-Tropez,4.9,5.357999999999993
tt27443234,Fatafati,7.4,7.119199999999995
tt12338246,Death Count,3.7,3.7119999999999957
tt4651666,Camera Store,5.7,5.032800000000022
tt1772261,The Curse of Downers Grove,4.4,4.808599999999997
tt7397098,Initiation,5.0,5.120599999999985
tt1583256,Gamyam,8.3,7.650399999999998
tt3397556,Lost After Dark,4.8,4.605200000000001
